,Country,Outlet,Month-Year,Ratio
918,UK,thesun.co.uk,Nov-2020,0.015006002400960384
919,USA,nytimes.com,Nov-2020,0.03169213355970572
920,USA,theatlantic.com,Nov-2020,0.009693053311793215
921,USA,nypost.com,Nov-2020,0.02344152498712004
922,International,abcnews.go.com,Nov-2020,0.027777777777777776
923,Canada,torontosun.com,Nov-2020,0.023402340234023402
924,UK,thetimes.co.uk,Nov-2020,0.02405300302462912
925,USA,washingtonpost.com,Nov-2020,0.01751592356687898
926,USA,latimes.com,Nov-2020,0.016478190630048465
927,Australia,abc.net.au,Nov-2020,0.027586206896551724
928,Ireland,rte.ie,Nov-2020,0.03146853146853147
929,UK,walesonline.co.uk,Nov-2020,0.01694915254237288
930,International,news.yahoo.com,Nov-2020,0.05413062928720549
931,UK,theguardian.com,Nov-2020,0.03611480707089907
932,Australia,theage.com.au,Nov-2020,0.026019080659150044
933,International,edition.cnn.com,Nov-2020,0.03253588516746411
934,USA,inquirer.com,Nov-2020,0.01966568338249754
935,New Zealand,scoop.co.nz,Nov-2020,0.01803921568627451
936,UK,bbc.com,Nov-2020,0.027324812692816218
937,USA,time.com,Nov-2020,0.04793028322440087
938,International,cnbc.com,Nov-2020,0.007151370679380214
939,International,upi.com,Nov-2020,0.008928571428571428
940,USA,wsj.com,Nov-2020,0.015723270440251572
941,UK,itv.com,Nov-2020,0.07918263090676884
942,Ireland,breakingnews.ie,Nov-2020,0.013100436681222707
943,USA,huffpost.com,Nov-2020,0.0
944,German,dw.com,Nov-2020,0.06183368869936034
945,Australia,sbs.com.au,Nov-2020,0.03311965811965812
946,International,wnd.com,Nov-2020,0.026124818577648767
947,USA,westernjournal.com,Nov-2020,0.017838405036726127
948,France,france24.com,Nov-2020,0.0361328125
949,UK,dailystar.co.uk,Nov-2020,0.010947930574098798
950,USA,breitbart.com,Nov-2020,0.0019743336623889436
951,USA,chicagotribune.com,Nov-2020,0.01927386822052891
952,Australia,afr.com,Nov-2020,0.03936439147706754
953,UK,metro.co.uk,Nov-2020,0.003089598352214212
954,Canada,macleans.ca,Nov-2020,0.02877697841726619
955,Australia,9news.com.au,Nov-2020,0.02347024308466052
956,UK,dailymail.co.uk,Nov-2020,0.012620857627869216
957,USA,cbsnews.com,Nov-2020,0.004665629860031105
958,USA,businessinsider.com,Nov-2020,0.04602131036046248
959,New Zealand,nzherald.co.nz,Nov-2020,0.016129032258064516
960,New Zealand,rnz.co.nz,Nov-2020,0.018700787401574805
961,International,euronews.com,Nov-2020,0.039045553145336226
962,UK,independent.co.uk,Nov-2020,0.0307746727980191
963,Canada,ctvnews.ca,Nov-2020,0.010948905109489052
964,UK,economist.com,Nov-2020,0.0
965,Ireland,thejournal.ie,Nov-2020,0.01653282947567312
966,Australia,sbs.com.au,Dec-2020,0.07870967741935483
967,New Zealand,scoop.co.nz,Dec-2020,0.025261324041811847
968,USA,wsj.com,Dec-2020,0.0
969,International,cnbc.com,Dec-2020,0.011627906976744186
970,UK,walesonline.co.uk,Dec-2020,0.049576783555018135
971,UK,dailystar.co.uk,Dec-2020,0.016151361329026302
972,USA,nytimes.com,Dec-2020,0.12483912483912483
973,Ireland,rte.ie,Dec-2020,0.08231173380035026
974,UK,express.co.uk,Dec-2020,0.035467223015262984
975,New Zealand,stuff.co.nz,Dec-2020,0.010680907877169559
976,Ireland,irishtimes.com,Dec-2020,0.05777054515866558
977,International,reuters.com,Dec-2020,0.09766763848396501
978,Ireland,thejournal.ie,Dec-2020,0.059587813620071685
979,Australia,thewest.com.au,Dec-2020,0.01220703125
980,USA,businessinsider.com,Dec-2020,0.06878664862426703
981,UK,economist.com,Dec-2020,0.0
982,International,aljazeera.com,Dec-2020,0.07252358490566038
983,USA,usatoday.com,Dec-2020,0.0556184012066365
984,New Zealand,rnz.co.nz,Dec-2020,0.03568464730290456
985,Australia,9news.com.au,Dec-2020,0.054982817869415807
986,New Zealand,nzherald.co.nz,Dec-2020,0.020847810979847115
987,Australia,smh.com.au,Dec-2020,0.030393325387365912
988,USA,csmonitor.com,Dec-2020,0.0
989,USA,npr.org,Dec-2020,0.07906976744186046
990,UK,mirror.co.uk,Dec-2020,0.030388294879009566
991,USA,foxnews.com,Dec-2020,0.068742418115649
992,Ireland,breakingnews.ie,Dec-2020,0.03208556149732621
993,International,news.yahoo.com,Dec-2020,0.12873839807493984
994,USA,chicagotribune.com,Dec-2020,0.06355738454503887
995,USA,time.com,Dec-2020,0.10176991150442478
996,Australia,news.com.au,Dec-2020,0.020037570444583593
997,Ireland,irishexaminer.com,Dec-2020,0.05267857142857143
998,Ireland,independent.ie,Dec-2020,0.0786179268903355
999,Canada,ctvnews.ca,Dec-2020,0.14285714285714285
1000,Canada,theglobeandmail.com,Dec-2020,0.08415398388540735
1001,USA,westernjournal.com,Dec-2020,0.05708848715509039
1002,Canada,torontosun.com,Dec-2020,0.05434782608695652
1003,UK,dailymail.co.uk,Dec-2020,0.024460319925454263
1004,International,nbcnews.com,Dec-2020,0.17014519056261343
1005,International,edition.cnn.com,Dec-2020,0.09365079365079365
1006,International,upi.com,Dec-2020,0.02127659574468085
1007,UK,telegraph.co.uk,Dec-2020,0.056010928961748634
1008,USA,theatlantic.com,Dec-2020,0.028985507246376812
1009,Ireland,thesun.ie,Dec-2020,0.0
1010,International,abcnews.go.com,Dec-2020,0.07437641723356009
1011,USA,breitbart.com,Dec-2020,0.0
1012,USA,politico.com,Dec-2020,0.0891089108910891
1013,Canada,vancouversun.com,Dec-2020,0.04774083546462063
1014,USA,newsweek.com,Dec-2020,0.05810862134447398
1015,Australia,abc.net.au,Dec-2020,0.05038022813688213
1016,USA,inquirer.com,Dec-2020,0.06243705941591138
1017,UK,itv.com,Dec-2020,0.13195342820181113
1018,International,rt.com,Dec-2020,0.09526315789473684
1019,UK,bbc.com,Dec-2020,0.053864168618266976
1020,UK,news.sky.com,Dec-2020,0.08592425098925947
1021,USA,cbsnews.com,Dec-2020,0.0
1022,Australia,theage.com.au,Dec-2020,0.03188066686165546
1023,UK,thetimes.co.uk,Dec-2020,0.03813761322103925
1024,USA,washingtontimes.com,Dec-2020,0.0649616368286445
1025,UK,independent.co.uk,Dec-2020,0.05427841634738186
1026,USA,washingtonpost.com,Dec-2020,0.06149137451307735
1027,USA,latimes.com,Dec-2020,0.0544
1028,Canada,macleans.ca,Dec-2020,0.1297709923664122
1029,USA,msnbc.com,Dec-2020,0.14285714285714285
1030,Canada,globalnews.ca,Dec-2020,0.12582128777923784
1031,UK,standard.co.uk,Dec-2020,0.04040404040404041
1032,German,dw.com,Dec-2020,0.09748892171344166
1033,USA,bostonglobe.com,Dec-2020,0.08091832894241625
1034,UK,theguardian.com,Dec-2020,0.04586800851557964
1035,UK,channel4.com,Dec-2020,0.08108108108108109
1036,France,france24.com,Dec-2020,0.07544378698224852
1037,USA,nypost.com,Dec-2020,0.05435370470524608
1038,International,wnd.com,Dec-2020,0.05076923076923077
1039,Canada,cbc.ca,Dec-2020,0.08973322554567502
1040,UK,morningstaronline.co.uk,Dec-2020,0.007462686567164179
1041,UK,scotsman.com,Dec-2020,0.03031973539140022
1042,Ireland,irishmirror.ie,Dec-2020,0.023858214042263123
1043,USA,huffpost.com,Dec-2020,0.02857142857142857
1044,International,euronews.com,Dec-2020,0.08746130030959752
1045,USA,slate.com,Dec-2020,0.03835227272727273
1046,USA,apnews.com,Dec-2020,0.07996702390766694
1047,UK,metro.co.uk,Dec-2020,0.10526315789473684
1048,Australia,afr.com,Dec-2020,0.03640552995391705
1049,UK,liverpoolecho.co.uk,Dec-2020,0.018570851836899476
1050,Canada,thestar.com,Dec-2020,0.04962572775159412
1051,UK,thesun.co.uk,Dec-2020,0.02485143165856294
1052,USA,thehill.com,Dec-2020,0.10850661625708885
1053,Ireland,thesun.ie,Jan-2021,0.014705882352941176
1054,Australia,abc.net.au,Jan-2021,0.05515463917525773
1055,USA,slate.com,Jan-2021,0.029577464788732393
1056,German,dw.com,Jan-2021,0.09766763848396501
1057,Ireland,thejournal.ie,Jan-2021,0.059491371480472295
1058,International,news.yahoo.com,Jan-2021,0.12106724244293646
1059,USA,washingtonpost.com,Jan-2021,0.05176238599950703
1060,USA,businessinsider.com,Jan-2021,0.04459203036053131
1061,International,nbcnews.com,Jan-2021,0.120304114490161
1062,USA,newsweek.com,Jan-2021,0.04695945945945946
1063,UK,liverpoolecho.co.uk,Jan-2021,0.023726176584986387
1064,International,abcnews.go.com,Jan-2021,0.07233502538071065
1065,UK,dailystar.co.uk,Jan-2021,0.016135538523598225
1066,Canada,globalnews.ca,Jan-2021,0.10377043710377044
1067,USA,bostonglobe.com,Jan-2021,0.0647940074906367
1068,USA,apnews.com,Jan-2021,0.07977627318221961
1069,New Zealand,rnz.co.nz,Jan-2021,0.04756380510440835
1070,International,wnd.com,Jan-2021,0.036334913112164295
1071,Australia,9news.com.au,Jan-2021,0.04304932735426009
1072,UK,metro.co.uk,Jan-2021,0.05442176870748299
1073,USA,cbsnews.com,Jan-2021,0.09375
1074,USA,usatoday.com,Jan-2021,0.040620721131903244
1075,New Zealand,stuff.co.nz,Jan-2021,0.007827788649706457
1076,Ireland,irishmirror.ie,Jan-2021,0.022788203753351208
1077,UK,itv.com,Jan-2021,0.17565872020075282
1078,International,aljazeera.com,Jan-2021,0.07118055555555555
1079,International,edition.cnn.com,Jan-2021,0.07348242811501597
1080,USA,npr.org,Jan-2021,0.09292035398230089
1081,UK,economist.com,Jan-2021,0.0
1082,USA,nytimes.com,Jan-2021,0.09085365853658536
1083,International,rt.com,Jan-2021,0.09494324045407637
1084,UK,news.sky.com,Jan-2021,0.11063140852671344
1085,Australia,smh.com.au,Jan-2021,0.046750955601293734
1086,Canada,macleans.ca,Jan-2021,0.09016393442622951
1087,USA,huffpost.com,Jan-2021,0.02702702702702703
1088,Australia,sbs.com.au,Jan-2021,0.07814992025518341
1089,UK,independent.co.uk,Jan-2021,0.056105610561056105
1090,UK,telegraph.co.uk,Jan-2021,0.07804147958092794
1091,Australia,theage.com.au,Jan-2021,0.048887496082732684
1092,Ireland,irishtimes.com,Jan-2021,0.07341576506955177
1093,International,cnbc.com,Jan-2021,0.022727272727272728
1094,UK,express.co.uk,Jan-2021,0.06194052886099393
1095,USA,msnbc.com,Jan-2021,0.0603448275862069
1096,Canada,vancouversun.com,Jan-2021,0.05042016806722689
1097,UK,thetimes.co.uk,Jan-2021,0.04563347426738592
1098,USA,inquirer.com,Jan-2021,0.07003501750875438
1099,Canada,theglobeandmail.com,Jan-2021,0.07111251580278129
1100,Ireland,breakingnews.ie,Jan-2021,0.05357142857142857
1101,UK,scotsman.com,Jan-2021,0.05398457583547558
1102,USA,theatlantic.com,Jan-2021,0.034653465346534656
1103,International,reuters.com,Jan-2021,0.09197530864197531
1104,USA,csmonitor.com,Jan-2021,0.0
1105,New Zealand,scoop.co.nz,Jan-2021,0.04007285974499089
1106,UK,dailymail.co.uk,Jan-2021,0.037437541949436944
1107,UK,thesun.co.uk,Jan-2021,0.0434559671836944
1108,USA,foxnews.com,Jan-2021,0.047459629775502166
1109,USA,latimes.com,Jan-2021,0.05920444033302498
1110,USA,wsj.com,Jan-2021,0.0
1111,USA,chicagotribune.com,Jan-2021,0.05892778023925565
1112,UK,bbc.com,Jan-2021,0.059619238476953905
1113,International,euronews.com,Jan-2021,0.11032308904649331
1114,Ireland,rte.ie,Jan-2021,0.08303249097472924
1115,USA,time.com,Jan-2021,0.07366071428571429
1116,Canada,cbc.ca,Jan-2021,0.07760711398544867
1117,International,upi.com,Jan-2021,0.0
1118,Ireland,irishexaminer.com,Jan-2021,0.04633529907329402
1119,USA,westernjournal.com,Jan-2021,0.03460837887067395
1120,UK,mirror.co.uk,Jan-2021,0.03429046037019459
1121,USA,politico.com,Jan-2021,0.049372384937238493
1122,Canada,thestar.com,Jan-2021,0.08283132530120482
1123,USA,washingtontimes.com,Jan-2021,0.03901098901098901
1124,Australia,news.com.au,Jan-2021,0.028346456692913385
1125,Canada,torontosun.com,Jan-2021,0.06550907655880031
1126,France,france24.com,Jan-2021,0.07006960556844548
1127,USA,nypost.com,Jan-2021,0.05630810092961487
1128,USA,thehill.com,Jan-2021,0.06484402383456012
1129,Australia,afr.com,Jan-2021,0.039573143619386394
1130,UK,theguardian.com,Jan-2021,0.06497622820919176
1131,Australia,thewest.com.au,Jan-2021,0.02350536535513541
1132,USA,breitbart.com,Jan-2021,0.037037037037037035
1133,UK,morningstaronline.co.uk,Jan-2021,0.037037037037037035
1134,New Zealand,nzherald.co.nz,Jan-2021,0.018760195758564437
1135,Canada,ctvnews.ca,Jan-2021,0.0935672514619883
1136,Ireland,independent.ie,Jan-2021,0.06436041834271923
1137,UK,walesonline.co.uk,Jan-2021,0.07302118171683389
1138,UK,standard.co.uk,Jan-2021,0.0637037037037037
1139,UK,channel4.com,Jan-2021,0.18018018018018017
1140,USA,foxnews.com,Feb-2021,0.03904206077681626
1141,UK,dailystar.co.uk,Feb-2021,0.014831717056474614
1142,Australia,afr.com,Feb-2021,0.034376207029741215
1143,USA,newsweek.com,Feb-2021,0.04109077325364214
1144,USA,breitbart.com,Feb-2021,0.025236593059936908
1145,USA,apnews.com,Feb-2021,0.07472324723247233
1146,New Zealand,rnz.co.nz,Feb-2021,0.04978962131837307
1147,UK,walesonline.co.uk,Feb-2021,0.051941238195173135
1148,International,rt.com,Feb-2021,0.08333333333333333
1149,UK,metro.co.uk,Feb-2021,0.04009433962264151
1150,Australia,theage.com.au,Feb-2021,0.0461446859184281
1151,USA,inquirer.com,Feb-2021,0.07997731140102099
1152,Canada,cbc.ca,Feb-2021,0.08488964346349745
1153,New Zealand,scoop.co.nz,Feb-2021,0.04387291981845688
1154,USA,chicagotribune.com,Feb-2021,0.06841866787494336
1155,UK,thetimes.co.uk,Feb-2021,0.043827160493827164
1156,UK,itv.com,Feb-2021,0.1448087431693989
1157,UK,dailymail.co.uk,Feb-2021,0.03385293654542592
1158,UK,independent.co.uk,Feb-2021,0.052494577006507594
1159,International,news.yahoo.com,Feb-2021,0.11666666666666667
1160,Australia,smh.com.au,Feb-2021,0.04591394744441236
1161,USA,usatoday.com,Feb-2021,0.03902765388046387
1162,USA,businessinsider.com,Feb-2021,0.0395301558617574
1163,Australia,abc.net.au,Feb-2021,0.07737291947818263
1164,UK,thesun.co.uk,Feb-2021,0.035315040650406505
1165,German,dw.com,Feb-2021,0.11443530291697832
1166,International,cnbc.com,Feb-2021,0.06349206349206349
1167,Canada,theglobeandmail.com,Feb-2021,0.07220795892169447
1168,USA,slate.com,Feb-2021,0.046583850931677016
1169,France,france24.com,Feb-2021,0.0669050051072523
1170,Ireland,thejournal.ie,Feb-2021,0.06348314606741573
1171,Canada,globalnews.ca,Feb-2021,0.10043352601156069
1172,Australia,news.com.au,Feb-2021,0.039566236811254395
1173,Canada,macleans.ca,Feb-2021,0.14018691588785046
1174,UK,economist.com,Feb-2021,0.02666666666666667
1175,USA,msnbc.com,Feb-2021,0.09034907597535935
1176,Australia,sbs.com.au,Feb-2021,0.1111111111111111
1177,USA,npr.org,Feb-2021,0.09975062344139651
1178,Canada,ctvnews.ca,Feb-2021,0.09873949579831932
1179,International,wnd.com,Feb-2021,0.020338983050847456
1180,International,nbcnews.com,Feb-2021,0.08809234507897934
1181,International,aljazeera.com,Feb-2021,0.084696261682243
1182,USA,wsj.com,Feb-2021,0.030303030303030304
1183,International,reuters.com,Feb-2021,0.07801276935355148
1184,UK,scotsman.com,Feb-2021,0.04310803618946248
1185,Ireland,thesun.ie,Feb-2021,0.017691659646166806
1186,New Zealand,stuff.co.nz,Feb-2021,0.02875629043853343
1187,USA,nytimes.com,Feb-2021,0.10372881355932204
1188,USA,washingtonpost.com,Feb-2021,0.053206997084548104
1189,UK,morningstaronline.co.uk,Feb-2021,0.027906976744186046
1190,USA,politico.com,Feb-2021,0.050473186119873815
1191,USA,westernjournal.com,Feb-2021,0.023529411764705882
1192,Australia,9news.com.au,Feb-2021,0.07917888563049853
1193,International,upi.com,Feb-2021,0.0
1194,USA,csmonitor.com,Feb-2021,0.020618556701030927
1195,Australia,thewest.com.au,Feb-2021,0.02091254752851711
1196,UK,standard.co.uk,Feb-2021,0.05375
1197,USA,thehill.com,Feb-2021,0.06539017341040462
1198,International,edition.cnn.com,Feb-2021,0.08449197860962566
1199,USA,nypost.com,Feb-2021,0.036619718309859155
1200,USA,time.com,Feb-2021,0.09114583333333333
1201,USA,huffpost.com,Feb-2021,0.035326086956521736
1202,Ireland,rte.ie,Feb-2021,0.08097928436911488
1203,UK,liverpoolecho.co.uk,Feb-2021,0.02391581632653061
1204,UK,bbc.com,Feb-2021,0.0523045054375971
1205,UK,news.sky.com,Feb-2021,0.11925601750547046
1206,International,euronews.com,Feb-2021,0.09217660728117738
1207,Ireland,irishexaminer.com,Feb-2021,0.04133545310015898
1208,Canada,thestar.com,Feb-2021,0.06074766355140187
1209,Ireland,independent.ie,Feb-2021,0.05233494363929147
1210,Ireland,breakingnews.ie,Feb-2021,0.06792452830188679
1211,Canada,vancouversun.com,Feb-2021,0.05711849957374254
1212,UK,telegraph.co.uk,Feb-2021,0.0556922388727354
1213,UK,theguardian.com,Feb-2021,0.05976168652612282
1214,UK,channel4.com,Feb-2021,0.17894736842105263
1215,International,abcnews.go.com,Feb-2021,0.07479601087941977
1216,USA,bostonglobe.com,Feb-2021,0.0958381061473845
1217,USA,washingtontimes.com,Feb-2021,0.040756054341405785
1218,Ireland,irishmirror.ie,Feb-2021,0.0284789644012945
1219,UK,express.co.uk,Feb-2021,0.07803095442820292
1220,USA,cbsnews.com,Feb-2021,0.09826589595375723
1221,New Zealand,nzherald.co.nz,Feb-2021,0.026959247648902823
1222,UK,mirror.co.uk,Feb-2021,0.03101652705456192
1223,USA,latimes.com,Feb-2021,0.0774260151410874
1224,USA,theatlantic.com,Feb-2021,0.03917910447761194
1225,Canada,torontosun.com,Feb-2021,0.055790363482671176
1226,Ireland,irishtimes.com,Feb-2021,0.07148499210110584
1227,Canada,globalnews.ca,Mar-2021,0.16149461684610514
1228,UK,independent.co.uk,Mar-2021,0.051885031728256814
1229,UK,express.co.uk,Mar-2021,0.08026200019552253
1230,Canada,vancouversun.com,Mar-2021,0.06431852986217458
1231,UK,theguardian.com,Mar-2021,0.04915514592933948
1232,UK,liverpoolecho.co.uk,Mar-2021,0.016709147550269046
1233,USA,thehill.com,Mar-2021,0.0728862973760933
1234,International,upi.com,Mar-2021,0.0
1235,Australia,theage.com.au,Mar-2021,0.04468085106382979
1236,Canada,thestar.com,Mar-2021,0.1364190012180268
1237,Ireland,rte.ie,Mar-2021,0.12547528517110265
1238,Australia,sbs.com.au,Mar-2021,0.07583547557840617
1239,Australia,abc.net.au,Mar-2021,0.06617963042544048
1240,UK,thesun.co.uk,Mar-2021,0.036522178693289525
1241,UK,bbc.com,Mar-2021,0.05683419445749178
1242,France,france24.com,Mar-2021,0.06874717322478517
1243,New Zealand,nzherald.co.nz,Mar-2021,0.027622594661700806
1244,Ireland,irishtimes.com,Mar-2021,0.07283197831978319
1245,USA,wsj.com,Mar-2021,0.08394366197183098
1246,UK,dailymail.co.uk,Mar-2021,0.03160629239428489
1247,International,aljazeera.com,Mar-2021,0.08260646485377117
1248,Ireland,irishmirror.ie,Mar-2021,0.04059278350515464
1249,Ireland,breakingnews.ie,Mar-2021,0.07224334600760456
1250,UK,morningstaronline.co.uk,Mar-2021,0.011111111111111112
1251,USA,westernjournal.com,Mar-2021,0.016423357664233577
1252,UK,mirror.co.uk,Mar-2021,0.022991046755830663
1253,UK,scotsman.com,Mar-2021,0.027709054923305294
1254,Ireland,thejournal.ie,Mar-2021,0.06189083820662768
1255,UK,news.sky.com,Mar-2021,0.10320641282565131
1256,Ireland,thesun.ie,Mar-2021,0.030419715055833654
1257,USA,csmonitor.com,Mar-2021,0.01634877384196185
1258,UK,telegraph.co.uk,Mar-2021,0.054955649826455844
1259,USA,npr.org,Mar-2021,0.0575
1260,UK,economist.com,Mar-2021,0.07692307692307693
1261,Australia,afr.com,Mar-2021,0.03435934144595562
1262,USA,breitbart.com,Mar-2021,0.041559920296043266
1263,UK,thetimes.co.uk,Mar-2021,0.034699489328270265
1264,Canada,ctvnews.ca,Mar-2021,0.12708018154311648
1265,USA,cbsnews.com,Mar-2021,0.09825606125053168
1266,USA,huffpost.com,Mar-2021,0.04647058823529412
1267,USA,foxnews.com,Mar-2021,0.037430268130286125
1268,German,dw.com,Mar-2021,0.10615989515072084
1269,UK,channel4.com,Mar-2021,0.10952380952380952
1270,International,abcnews.go.com,Mar-2021,0.08123476848090982
1271,USA,washingtonpost.com,Mar-2021,0.0449438202247191
1272,USA,washingtontimes.com,Mar-2021,0.04386892177589852
1273,USA,apnews.com,Mar-2021,0.07071226536384674
1274,International,rt.com,Mar-2021,0.08846761453396525
1275,USA,bostonglobe.com,Mar-2021,0.09394313967861558
1276,USA,latimes.com,Mar-2021,0.0641025641025641
1277,Canada,cbc.ca,Mar-2021,0.10764430577223089
1278,UK,standard.co.uk,Mar-2021,0.04607977991746905
1279,USA,theatlantic.com,Mar-2021,0.044642857142857144
1280,Canada,theglobeandmail.com,Mar-2021,0.09129640900791236
1281,International,wnd.com,Mar-2021,0.030232558139534883
1282,Ireland,irishexaminer.com,Mar-2021,0.06462585034013606
1283,USA,nytimes.com,Mar-2021,0.11189220855301699
1284,Canada,torontosun.com,Mar-2021,0.06209150326797386
1285,International,euronews.com,Mar-2021,0.12970069071373752
1286,USA,usatoday.com,Mar-2021,0.045575221238938056
1287,UK,dailystar.co.uk,Mar-2021,0.009120900446341937
1288,USA,chicagotribune.com,Mar-2021,0.07471264367816093
1289,New Zealand,stuff.co.nz,Mar-2021,0.024292903001908728
1290,International,news.yahoo.com,Mar-2021,0.12064459930313588
1291,International,nbcnews.com,Mar-2021,0.07963594994311718
1292,New Zealand,scoop.co.nz,Mar-2021,0.04513888888888889
1293,UK,walesonline.co.uk,Mar-2021,0.03815580286168521
1294,International,cnbc.com,Mar-2021,0.06166560712015257
1295,International,edition.cnn.com,Mar-2021,0.08270321361058601
1296,USA,newsweek.com,Mar-2021,0.04765056254136334
1297,Canada,macleans.ca,Mar-2021,0.12727272727272726
1298,International,reuters.com,Mar-2021,0.09946029298380879
1299,USA,businessinsider.com,Mar-2021,0.045135192676176286
1300,Australia,news.com.au,Mar-2021,0.027340513670256836
1301,USA,nypost.com,Mar-2021,0.033783783783783786
1302,USA,slate.com,Mar-2021,0.04796511627906977
1303,UK,metro.co.uk,Mar-2021,0.0355945318545267
1304,Ireland,independent.ie,Mar-2021,0.08243340532757379
1305,Australia,smh.com.au,Mar-2021,0.03983760466886577
1306,Australia,9news.com.au,Mar-2021,0.06905594405594405
1307,USA,msnbc.com,Mar-2021,0.1078167115902965
1308,USA,time.com,Mar-2021,0.09927360774818401
1309,USA,politico.com,Mar-2021,0.055503292568203196
1310,Australia,thewest.com.au,Mar-2021,0.017998244073748903
1311,UK,itv.com,Mar-2021,0.11910669975186104
1312,USA,inquirer.com,Mar-2021,0.09237618252643294
1313,New Zealand,rnz.co.nz,Mar-2021,0.0661006670709521
1314,USA,nytimes.com,Apr-2021,0.09433962264150944
1315,UK,standard.co.uk,Apr-2021,0.037900874635568516
1316,UK,channel4.com,Apr-2021,0.125
1317,Australia,theage.com.au,Apr-2021,0.05027932960893855
1318,UK,theguardian.com,Apr-2021,0.035
1319,International,news.yahoo.com,Apr-2021,0.14705882352941177
1320,USA,time.com,Apr-2021,0.16666666666666666
1321,Australia,news.com.au,Apr-2021,0.050505050505050504
1322,USA,huffpost.com,Apr-2021,0.05128205128205128
1323,New Zealand,nzherald.co.nz,Apr-2021,0.02142857142857143
1324,USA,csmonitor.com,Apr-2021,0.0
1325,International,abcnews.go.com,Apr-2021,0.06382978723404255
1326,France,france24.com,Apr-2021,0.05925925925925926
1327,International,cnbc.com,Apr-2021,0.07729468599033816
1328,International,rt.com,Apr-2021,0.08
1329,International,aljazeera.com,Apr-2021,0.08547008547008547
1330,USA,thehill.com,Apr-2021,0.05747126436781609
1331,Ireland,irishtimes.com,Apr-2021,0.12048192771084337
1332,German,dw.com,Apr-2021,0.16666666666666666
1333,UK,itv.com,Apr-2021,0.18181818181818182
1334,International,reuters.com,Apr-2021,0.05
1335,Canada,globalnews.ca,Apr-2021,0.12921348314606743
1336,UK,mirror.co.uk,Apr-2021,0.03289473684210526
1337,UK,thetimes.co.uk,Apr-2021,0.05732484076433121
1338,International,edition.cnn.com,Apr-2021,0.02040816326530612
1339,UK,dailymail.co.uk,Apr-2021,0.03836317135549872
1340,International,euronews.com,Apr-2021,0.05747126436781609
1341,Canada,cbc.ca,Apr-2021,0.10909090909090909
1342,USA,nypost.com,Apr-2021,0.0326530612244898
1343,USA,usatoday.com,Apr-2021,0.07909604519774012
1344,USA,theatlantic.com,Apr-2021,0.13559322033898305
1345,USA,washingtonpost.com,Apr-2021,0.04878048780487805
1346,Canada,vancouversun.com,Apr-2021,0.06557377049180328
1347,UK,express.co.uk,Apr-2021,0.06153846153846154
1348,UK,scotsman.com,Apr-2021,0.006369426751592357
1349,USA,newsweek.com,Apr-2021,0.0718562874251497
1350,New Zealand,stuff.co.nz,Apr-2021,0.020618556701030927
1351,UK,news.sky.com,Apr-2021,0.17647058823529413
1352,USA,cbsnews.com,Apr-2021,0.06222222222222222
1353,USA,apnews.com,Apr-2021,0.06934306569343066
1354,USA,wsj.com,Apr-2021,0.0975609756097561
1355,USA,npr.org,Apr-2021,0.0851063829787234
1356,USA,westernjournal.com,Apr-2021,0.020833333333333332
1357,Australia,abc.net.au,Apr-2021,0.09574468085106383
1358,USA,msnbc.com,Apr-2021,0.08609271523178808
1359,International,wnd.com,Apr-2021,0.045454545454545456
1360,USA,chicagotribune.com,Apr-2021,0.13513513513513514
1361,Australia,afr.com,Apr-2021,0.0660377358490566
1362,UK,liverpoolecho.co.uk,Apr-2021,0.021505376344086023
1363,UK,thesun.co.uk,Apr-2021,0.031141868512110725
1364,USA,politico.com,Apr-2021,0.06722689075630252
1365,USA,foxnews.com,Apr-2021,0.023121387283236993
1366,UK,economist.com,Apr-2021,0.14285714285714285
1367,USA,latimes.com,Apr-2021,0.10526315789473684
1368,International,nbcnews.com,Apr-2021,0.10759493670886076
1369,Australia,smh.com.au,Apr-2021,0.049723756906077346
1370,UK,morningstaronline.co.uk,Apr-2021,0.047619047619047616
1371,UK,bbc.com,Apr-2021,0.06470588235294118
1372,USA,washingtontimes.com,Apr-2021,0.07975460122699386
1373,USA,breitbart.com,Apr-2021,0.03202846975088968
1374,USA,businessinsider.com,Apr-2021,0.014925373134328358
1375,UK,telegraph.co.uk,Apr-2021,0.045584045584045586
1376,Ireland,thesun.ie,Apr-2021,0.017241379310344827
